,date,follower_count,retweet_count,tweet,tweet_id,user_id,location,alt_location,is_retweet
326,2018-11-05,20816,2,RT @bytimlogan: We don't yet know for sure where #AmazonHQ2 is going (Crystal City? Queens? Austin?). But it increasingly apparent that Jef,1059459644140199936,19213332,Austin,,True
327,2018-11-05,195669,2,RT @bytimlogan: We don't yet know for sure where #AmazonHQ2 is going (Crystal City? Queens? Austin?). But it increasingly apparent that Jef,1059454935618572288,17179368,Austin,,True
328,2018-11-05,8485,2,We don't yet know for sure where #AmazonHQ2 is going (Crystal City? Queens? Austin?). But it increasingly apparent https://t.co/xK87z8ucuN,1059454575420293121,45831662,Austin,,False
329,2018-11-05,3,0,"Amazon in Late-Stage Talks With Cities Including Crystal City, Va., Dallas, New York City for HQ2 - WSJ
Although Au https://t.co/UQfaMq2geh",1059424977311711232,1057358935466885121,Dallas,New York,False
330,2018-11-05,8,0,ppl @amazon told me Legal Weed important+ @JeffBezos says it's not #Boston Therefore @rosslynva ONE METRO STOP from https://t.co/SGTxNwUeI4,1059486592182693888,999375537087963142,Boston,,False
331,2018-11-05,2,0,"Stop in to get a sample of @mercedesbenz new fragrances! Limited quantity, so don't wait too long to drop by one of https://t.co/2PQbIbkftI",1059575607523192833,1058056413333897216,,,False
332,2018-11-05,179,0,"Chicago is still in the running for one of @amazon's #AmazonHQ2
https://t.co/5iNs8BcM8Q",1059569348833144832,855094269174067200,Chicago,,False
333,2018-11-05,329,0,"@amazon may decide on 2 locations for #AmazonHQ2 with Chicago still in the running
https://t.co/X7UbisjFqJ",1059567156508192771,18804487,Chicago,,False
354,2018-11-05,9914,0,"Don't Count #Denver Out Yet

Economic developers remain hopeful as @amazon  #AmazonHQ2  decision expected https://t.co/oqq5ENw1Xp",1059578181898854400,28193389,Denver,,False
380,2018-11-05,170,0,"If @JeffBezos and @amazon were really thinking, theyd put HQ2/2 in Toronto to insulate against the Republicans imp https://t.co/QPvWu8AiYH",1059567568317485057,377133570,Toronto,,False
356,2018-11-05,1568,1,"RT @AndrewGiambrone: DC Mayor Bowser is traveling to Los Angeles on Friday for the National League of Cities City Summit, per her office. W",1059432053186457600,966812520290947078,Los Angeles,dc,True
386,2018-11-05,1251,3,"RT @AndrewGiambrone: .@dcpolicycenter finds that ""when put in the context of the Metro regions history, the 'Amazon effect' will at most b",1059456345181773825,906568748,dc,,True
357,2018-11-05,4047,1,"DC Mayor Bowser is traveling to Los Angeles on Friday for the National League of Cities City Summit, per her office https://t.co/G16dgadbXg",1059430058560028672,1907861946,Los Angeles,dc,False
379,2018-11-05,9,0,"@richard680news @CityNews #AmazonHQ2 I hope Toronto is one of the cities, as it is well deserved because of the suc https://t.co/E3BAP10Znn",1059569646871896064,584273826,Toronto,,False
381,2018-11-05,22,0,@GrahamDavidA Makes sense if they select #Toronto in Canada and another city in US. Less political headache and opp https://t.co/40dgy4fzGo,1059536962170863616,733712534348369920,Toronto,,False
382,2018-11-05,325,0,Closing in! #AmazonHQ2 #flossy #VA #CrystalCity #realtor #realestate #realestationship #realtorlife #broker #ibuy https://t.co/lHGTJlLGAu,1059582399456133120,3119796209,,,False
383,2018-11-05,770,0,"Not surprised by any of the final 3. NYC - access to everything (brands for ads, and Western Europe for starters) D https://t.co/vbMjbc4yYx",1059493598994092033,46203006,nyc,,False
384,2018-11-05,919,3,"RT @AndrewGiambrone: .@dcpolicycenter finds that ""when put in the context of the Metro regions history, the 'Amazon effect' will at most b",1059457010889056258,29464153,dc,,True
385,2018-11-05,16734,3,"RT @AndrewGiambrone: .@dcpolicycenter finds that ""when put in the context of the Metro regions history, the 'Amazon effect' will at most b",1059456560689225728,148868920,dc,,True
387,2018-11-05,4047,3,".@dcpolicycenter finds that ""when put in the context of the Metro regions history, the 'Amazon effect' will at mos https://t.co/ysebCpOSqz",1059448442248933376,1907861946,dc,,False
375,2018-11-05,1670,0,Amazon has reportedly zeroed in on Northern Virginia for its second headquarters.  #mindsetiseverything  #AmazonHQ2 https://t.co/MxMjjo0nIG,1059574922245226496,100608458,Virginia,,False
388,2018-11-05,955,0,#AmazonHQ2 potentially in DC metro area will only expand Bezos's sphere of political influence. Not good !,1059417881786662912,766292479859720195,dc,,False
389,2018-11-05,543,2,"RT @conawayhaskins: This reflects the increased chatter Ive heard among #EconDev pros in VA about #AmazonHQ2 landing in Crystal City. 

Th",1059277587934011394,778950578403704833,,,True
390,2018-11-05,7745,0,The @WSJ just announced the top 3 cities for #AmazonHQ2 and D.C. is still in the running! https://t.co/f038khvBhS,1059529949609160704,994394408,D.C.,,False
391,2018-11-05,716,1,"RT @zzprojectnews: Selon @WashingtonPost, #Amazon serait prs de la dcision d'implanter son 2nd sige  Crystal City (VA). C'est  cinq mi",1059278544478576640,846020191737860097,dc,,True
392,2018-11-05,58,1,"Selon @WashingtonPost, #Amazon serait prs de la dcision d'implanter son 2nd sige  Crystal City (VA). C'est  ci https://t.co/Qe6o51oXQP",1059269553635639298,973198446168559616,dc,,False
393,2018-11-05,310,0,"Amazon decided to split its new HQ2 between two cities. Crystal City in Arlington, VA is still being heavily consid https://t.co/aEftjqxMl7",1059582199303946240,86598152,Arlington,,False
394,2018-11-05,798,0,Amazon HQ2 announcement for Virginia is so close!  Excited for the city I love - Arlington!  Im been campaigning f https://t.co/yfTLICcC5p,1059426743436623872,575476085,Virginia,Arlington,False
377,2018-11-05,973,1,"Governments still fighting release of offers they made to Amazon for HQ2, as decision nears https://t.co/O5XIJXngvf https://t.co/iFtFSuOJBC",1059559650746621953,28157290,,,False
378,2018-11-05,310,0,@laurastevens Toronto #AmazonHQ2 #WeTheNorth,1059595678601494528,3303402952,Toronto,,False
374,2018-11-05,5945,0,TRSM Prof Gabor Forgacs is quoted in this article on #AmazonHQ2 https://t.co/VgWWqsaHNE #TRSMexpert,1059576768045158400,277012501,,,False
365,2018-11-05,79,4,"RT @ReinventAlbany: We'd welcome #AmazonHQ2 to NY --- as long as New York taxpayers pay ZERO to Amazon, one of biggest -- most publicly sub",1059538525803175936,2707496594,New York,,True
358,2018-11-05,420,0,Interesting. Two cities will be benefit. Maybe #Miami? Amazon plans to split HQ2 evenly between two cities. #CRe https://t.co/BjW4dIqcfo,1059531902800027649,106450107,Miami,,False
359,2018-11-05,1088,1,"RT @karen_yi: ""It's not over 'till the fat lady sings,"" Newark Mayor @rasjbaraka said on #AmazonHQ2. ""We're just glad to be here, we have a",1059583795999977472,354576410,Newark,,True
360,2018-11-05,2391,1,"""It's not over 'till the fat lady sings,"" Newark Mayor @rasjbaraka said on #AmazonHQ2. ""We're just glad to be here, https://t.co/vh8yWHMauZ",1059557637333893120,31912074,Newark,,False
361,2018-11-05,284,0,Would have loved to see Newark but for multiple reasons somewhere in Virginia always made the most sense. https://t.co/mAnWW2D9T8,1059450714693476353,3407646797,Newark,Virginia,False
362,2018-11-05,938,4,"RT @ReinventAlbany: We'd welcome #AmazonHQ2 to NY --- as long as New York taxpayers pay ZERO to Amazon, one of biggest -- most publicly sub",1059560410834182150,994338956,New York,,True
363,2018-11-05,2793,4,"RT @ReinventAlbany: We'd welcome #AmazonHQ2 to NY --- as long as New York taxpayers pay ZERO to Amazon, one of biggest -- most publicly sub",1059558193087635456,22962714,New York,,True
373,2018-11-05,207,0,"I think that Crystal City is the wrong city for #AmazonHQ2 in Virginia. Its a caos to get around DC area, traffic https://t.co/v99i2ykCRn",1059577987681665025,105917117,Virginia,dc,False
364,2018-11-05,2116,4,"RT @ReinventAlbany: We'd welcome #AmazonHQ2 to NY --- as long as New York taxpayers pay ZERO to Amazon, one of biggest -- most publicly sub",1059543740115812352,1272429684,New York,,True
366,2018-11-05,2133,4,"We'd welcome #AmazonHQ2 to NY --- as long as New York taxpayers pay ZERO to Amazon, one of biggest -- most publicly https://t.co/wnqYRBum7S",1059538167420858368,109658377,New York,,False
367,2018-11-05,1358,0,Is Amazon coming to NYC? @trdny reports that LIC was pitched as a possible location for HQ2 along with the Financia https://t.co/L0rmbxH81Y,1059470001906835458,787429086066991104,nyc,,False
368,2018-11-05,358,1,"RT @alexprinsrealty: No one in #Dallas would be surprised if #AmazonHQ2 picks us! We have mass transit, are gettting a bullet train connect",1059414564880687104,967378546229501954,Dallas,,True
369,2018-11-05,317,0,"Amazon Set Sights On Opening Second Headquarters In Virginia
Many cites for the second headquarters are up for prop https://t.co/KQhnmBa7Hj",1059586179425808384,2218035426,Virginia,,False
370,2018-11-05,47,0,Please go to Virginia. Please please please. #AmazonHQ2 https://t.co/QDwuvJrdE4,1059583004291534849,103952573,Virginia,,False
371,2018-11-05,737,1,RT @KUOW: WaPo: #Amazon near deal to bring #AmazonHQ2 to Northern Virginia. Full story here: https://t.co/DdbMVO7q70 https://t.co/vrncCFNkEu,1059581985788588032,77822434,Virginia,,True
372,2018-11-05,32999,1,WaPo: #Amazon near deal to bring #AmazonHQ2 to Northern Virginia. Full story here: https://t.co/DdbMVO7q70 https://t.co/vrncCFNkEu,1059581274711449600,12137172,Virginia,,False
298,2018-11-04,110,0,A no for Ohio Issue one Columbus stays. #AmazonHQ2,1058875544371126274,1593999152,Columbus,,False
303,2018-11-04,2450,0,Jeff Bezos' itinerary provides clues about where Amazon HQ2 will be https://t.co/t0I3y2UakX   #JeffBezos  #Amazon #AmazonHQ2 #DC #Virginia,1059210518148321285,1113177727,Virginia,dc,False
302,2018-11-04,174,0,Go figure the #Washingtonpost would leak private information per a NDA about talks with #AmazonHQ2  welco https://t.co/1wEmUeBZ9C,1059109848644837378,884687161,,,False
301,2018-11-04,3671,1,"Amazon in late-stage talks with cities including Dallas, Crystal City, Va. and NYC for its HQ2 location w/ https://t.co/tCu6qNiEet",1059169072326291457,227088715,Dallas,nyc,False
300,2018-11-04,7070,1,"RT @Tawnell: Amazon in late-stage talks with cities including Dallas, Crystal City, Va. and NYC for its HQ2 location w/@laurastevens and @s",1059175108483342336,394635011,Dallas,nyc,True
299,2018-11-04,270,0,"Amazon in Late-Stage Talks With Cities Including Crystal City, Va., Dallas, New York City for HQ2 #Amazon https://t.co/Nq0d7HronW",1059190980866400256,854359648668794884,Dallas,New York,False
305,2018-11-04,380801,0,"We have another #AmazonHQ2 update  

It appears the retail behemoth is one step closer in deciding its new locatio https://t.co/W63BUJHy16",1059126344238485504,14221917,,,False
261,2018-11-04,3113,0,"Amazon in advanced talks about putting HQ2 in Northern Virginia, those close to process say https://t.co/cd2jmc7tTM https://t.co/3I9NZmSlow",1058871670247776256,2832417039,Virginia,,False
297,2018-11-04,8482,3,At this point there's very little reason to think #AmazonHQ2 is coming to Boston... https://t.co/H00oM9U2q9,1059054359546347522,45831662,Boston,,False
296,2018-11-04,431,3,RT @bytimlogan: At this point there's very little reason to think #AmazonHQ2 is coming to Boston... https://t.co/H00oM9U2q9,1059068619852861440,35451766,Boston,,True
295,2018-11-04,278,3,RT @bytimlogan: At this point there's very little reason to think #AmazonHQ2 is coming to Boston... https://t.co/H00oM9U2q9,1059071664292532224,42222636,Boston,,True
294,2018-11-04,7772,3,RT @bytimlogan: At this point there's very little reason to think #AmazonHQ2 is coming to Boston... https://t.co/H00oM9U2q9,1059183766315429888,305708719,Boston,,True
304,2018-11-04,280,0,"Amazon in advanced talks to HQ2 in Northern Virginia, WaPo reports.
https://t.co/XJDgO519F1 @washingtonpost #AmazonHQ2",1059126901581725696,301658539,Virginia,,False
313,2018-11-04,839,0,Seems like a good time to re-up my argument as to why #AmazonHQ2 would be bad for the DC area and really for the Un https://t.co/Zqd8PUEK69,1058923489858646016,235157198,dc,,False
306,2018-11-04,51,1,RT @AlexLivingMag: What would the addition of #AmazonHQ2 mean for the #AlexandriaVA (and #ArlingtonVA ) real estate markets? Here's what lo,1059123568049569793,833096699497283584,Arlington,,True
312,2018-11-04,2386,5,RT @BrettEHouse: #Toronto rightly avoided competing on tax cuts in the #AmazonHQ2 bid. #topoli https://t.co/aCbqwNu5Sq,1058909460683505664,188297924,Toronto,,True
316,2018-11-04,175,0,Were ready for @amazon HQ2! Youre going to love Arlington! #AmazonHQ2 #Nova https://t.co/yCu3fItaGh,1059232509291098112,2791667944,Arlington,,False
315,2018-11-04,1124,0,My chips have been on Metro D.C. from day one. #AmazonHQ2. https://t.co/Qni9RUdcjj,1059056804519325696,2514219090,dc,D.C.,False
314,2018-11-04,552,0,Crystal city is a perfect location for Amazon. Minutes from Capitol Hill. Young folks can live in hip DC/Arlington/ https://t.co/2neKinFq17,1058896908285079554,31997156,dc,Arlington,False
317,2018-11-04,2069,0,Arlington Relocation Consultant Headed to Seattle Monday Say Techies willArlington VA #AmazonHQ2: https://t.co/4Ok3xgPvIL via,1059121531303931905,191607574,Arlington,,False
311,2018-11-04,753,5,RT @BrettEHouse: #Toronto rightly avoided competing on tax cuts in the #AmazonHQ2 bid. #topoli https://t.co/aCbqwNu5Sq,1059124226421088261,765510378260357125,Toronto,,True
310,2018-11-04,258,5,RT @BrettEHouse: #Toronto rightly avoided competing on tax cuts in the #AmazonHQ2 bid. #topoli https://t.co/aCbqwNu5Sq,1059126152118366208,790676320388845568,Toronto,,True
309,2018-11-04,5350,0,#AmazonHQ2  breaking @washingtonpost  reports @amazon  close to landing HQ2 in Arlingtons crystal city in Virginia https://t.co/cIZutQHIVe,1058889523013201920,17492506,Virginia,Arlington,False
308,2018-11-04,329,0,.@Amazon reportedly in advanced talks to open #AmazonHQ2 in #Virginia. In Dec17 we predicted #WashingtonDC as the https://t.co/9inE8GEvNS,1059022454151151618,2412421845,Virginia,dc,False
307,2018-11-04,270,0,"Amazon exec slams HQ2 leaker: Youre not doing Crystal City, VA any favors #Amazon #NoVa #Virginia #AmazonHQ2  https://t.co/z71sFx87QT",1059097684705980416,854359648668794884,Virginia,,False
260,2018-11-03,462,1,It's looking less and less like #AmazonHQ2 in Denver: https://t.co/PqXTHiY4sO @colo_politics,1058851039384756224,968345179844423682,Denver,,False
269,2018-11-03,968,0,"We are SO close to finding out if #AmazonHQ2 is heading to Northern Virginia  Were looking at you, Crystal City! https://t.co/4XZJL1Kvpq",1058806292091994115,16653238,Virginia,,False
268,2018-11-03,11,0,"Sorry North Bethesda!

Amazon in advanced talks about putting HQ2 in Northern Virginia, those close to process say https://t.co/lghw3N1aZ7",1058812238436409344,1041343222264430593,Virginia,,False
267,2018-11-03,1493,0,Great news! We REALLY dont want #AmazonHQ2 in Colorado! https://t.co/NlAeT1YR7V,1058819033972109312,47549234,,,False
266,2018-11-03,91,0,"HQ2 NOVA #AmazonHQ2
#CrystalCity 
Amazon in advanced talks about putting HQ2 in Northern Virginia
https://t.co/l4JHymQgYF",1058825662276997121,2789745498,Virginia,,False
265,2018-11-03,471,0,What would the addition of #AmazonHQ2 mean for the #AlexandriaVA (and #ArlingtonVA ) real estate markets? Here's wh https://t.co/I7M9flnDdB,1058826399014887426,873741366941155329,Arlington,,False
264,2018-11-03,124,0,"Crystal City Virginia. For when hipsters, coffee, and being progressive is just not close enough to what matters https://t.co/V9uRs9Xpdz",1058835076417548289,337760033,Virginia,,False
263,2018-11-03,2192,0,#Amazon reportedly in advanced talks to open #HQ2 in #Virginia - https://t.co/yj3lZXOfhe #AmazonHQ2 https://t.co/1zyDDFPF9r,1058852834643447810,2800599859,Virginia,,False
262,2018-11-03,840,0,"Just in time to throw the elections 

#Amazon is reportedly in the advanced stages of naming Crystal City, Virgini https://t.co/DxztkLgDsc",1058864597644398593,3118120663,,,False
255,2018-11-03,18,0,Chicago out of running for #AmazonHQ2? https://t.co/KaebIobRSj,1058734598962769921,2493760615,Chicago,,False
259,2018-11-03,4545,1,RT @markhardencopo: It's looking less and less like #AmazonHQ2 in Denver: https://t.co/PqXTHiY4sO @colo_politics,1058852385416712193,783742315282051072,Denver,,True
258,2018-11-03,195595,2,"My take on #AmazonHQ2 Finalists:
Grand Prize HQ2: DC region
Miami: Amazon HQ3 Latin America
Toronto:Amazon HQ4: Nor https://t.co/zGy5HrEpw5",1058774012640223232,17179368,Miami,Toronto,False
257,2018-11-03,89,2,"RT @Richard_Florida: My take on #AmazonHQ2 Finalists:
Grand Prize HQ2: DC region
Miami: Amazon HQ3 Latin America
Toronto:Amazon HQ4: North",1058774350587936770,2319065182,Miami,Toronto,True
256,2018-11-03,3203,2,"RT @Richard_Florida: My take on #AmazonHQ2 Finalists:
Grand Prize HQ2: DC region
Miami: Amazon HQ3 Latin America
Toronto:Amazon HQ4: North",1058775392918663168,18789002,Miami,Toronto,True
271,2018-11-03,1347,8,RT @W7VOA: Crystal City seems to be the clear front-runner now for #AmazonHQ2. #Virginia @amazon  https://t.co/PgWgDu5s2n,1058797029751734273,18500747,Virginia,,True
254,2018-11-03,88,0,"Divided loyalties? Since I split my time between the Washington DC area and Chicago, it looks like Amazon's decisio https://t.co/3cW13ldHRE",1058746192438484993,758364119686754306,Chicago,dc,False
253,2018-11-03,399,0,Why is it that literally every other major tech company is drastically increasing office space and hiring in https://t.co/pLYEFOospL,1058799523823341568,144911789,,,False
252,2018-11-03,690,0,"https://t.co/o1VwreIUPH @BosBizJournal ""Amazon in advanced talks to put #HQ2 in Virginia, report says"" More: ""Bosto https://t.co/hvXin06E0e",1058786693455732736,62018508,Virginia,,False
251,2018-11-03,1560,0,"If true, this is somewhat of a relief. #AmazonHQ2 #ATX #austintexas #overpopulation #infrastructure #austin https://t.co/aQ7jNrZSo2",1058828176472846336,17514870,Austin,,False
250,2018-11-03,329,0,So I guess we can drop this #AmazonHQ2 in #Atlanta thing. The pot o gold at the end on the rainbow is in Virginia.,1058773010558214144,379821773,Atlanta,Virginia,False
270,2018-11-03,72,0,If DC gets #AmazonHQ2 then every other city wasted its money &amp; effort. Cuz if Amazon goes for the most obvious plac https://t.co/nJmio4ATlr,1058800196774227968,53120241,dc,,False
275,2018-11-03,377,2,RT @BrettEHouse: #Toronto rightly avoided competing on tax cuts in the #AmazonHQ2 bid. #topoli https://t.co/aCbqwNu5Sq,1058771382866038784,80910941,Toronto,,True
272,2018-11-03,10851,0,#Amazon reportedly in advanced talks to open #HQ2 in Virginia https://t.co/Vs9OIkbmkG via @techcrunch @bheater https://t.co/cTIe7MQ612,1058790010579836930,18843840,Virginia,,False
284,2018-11-03,1241,1,This reflects the increased chatter Ive heard among #EconDev pros in VA about #AmazonHQ2 landing in Crystal City. https://t.co/DX8hEPUKBx,1058751619569983490,14896173,,,False
293,2018-11-03,208148,2,Report: Amazon has held advanced discussions about the possibility of opening its second headquarters in the Crysta https://t.co/2zQa2I6R0B,1058747871514771457,8942262,,,False
292,2018-11-03,121,2,RT @newsobserver: Report: Amazon has held advanced discussions about the possibility of opening its second headquarters in the Crystal City,1058748205091954689,560639061,,,True
291,2018-11-03,12187,2,Report: Amazon has held advanced discussions about the possibility of opening its second headquarters in the Crysta https://t.co/C3c0y6yXoU,1058753984150814721,293063251,,,False
290,2018-11-03,797,0,Cover of CNBC right now!  Glad we are getting done with this process and Crystal City will be named as the new head https://t.co/DpKpg87kSn,1058768039833944065,575476085,,,False
289,2018-11-03,182,2,RT @TheHerald_Sun: Report: Amazon has held advanced discussions about the possibility of opening its second headquarters in the Crystal Cit,1058811946848477184,3073182359,,,True
288,2018-11-03,1166,0,"Sorry to hear about your parasitic infection, Arlington. #AmazonHQ2 https://t.co/z6qEQsOljj",1058832414687088642,6188482,Arlington,,False
287,2018-11-03,88,2,RT @TheHerald_Sun: Report: Amazon has held advanced discussions about the possibility of opening its second headquarters in the Crystal Cit,1058845970790842368,3315190834,,,True
286,2018-11-03,20,0,"#Amazons choice for #AmazonHQ2 had always been DC.

Amazonss biggest threat is regulation and scrutiny.
And Jeff know it.",1058743208077742081,999933412130537472,dc,,False
273,2018-11-03,557,1,RT @MrAwesomePGH: Pittsburgh never had a chance #AmazonHQ2,1058764327275151360,1522601148,Pittsburgh,,True
285,2018-11-03,2768,0,"Amazon is in advanced talks about putting second headquarters in Northern Virginia, those close to process say. The https://t.co/IJYHDvRldF",1058750496876490752,105612099,Virginia,,False
283,2018-11-03,387,0,"As Ive been saying, #AmazonHQ2 in DC is inevitable. This is a long term strategy to ward off anti-trust + tax legi https://t.co/8Iv4oYs0Kt",1058753378816274432,1123502101,dc,,False
282,2018-11-03,10851,0,"#Amazon is in advanced talks about putting second headquarters in #NorthernVirginia, those close to process say https://t.co/mFdwInIi6U",1058754768120803329,18843840,Virginia,,False
281,2018-11-03,132,1,"RT @conawayhaskins: This reflects the increased chatter Ive heard among #EconDev pros in VA about #AmazonHQ2 landing in Crystal City. 

Th",1058757206764597249,28805850,,,True
280,2018-11-03,259,0,Bezos heading to DC? Advanced talks about #AmazonHQ2 in Northern Virginia - The Washington Post https://t.co/rwUeWWKds3,1058770810360422400,32089014,Virginia,dc,False
279,2018-11-03,1427,0,"If you think traffic is fun in #DC now, just wait. Hey - that was pretty funny (if you arent in it). #Washington https://t.co/yTQFVyJ69Z",1058780371247075328,22451023,dc,,False
278,2018-11-03,72,0,"NoVa, right next to DC, was the most obvious pick from the start for #AmazonHQ2 Why the fuck did Amazon go to all t https://t.co/z43LAwuSV5",1058797757446676481,53120241,dc,,False
277,2018-11-03,3940,2,#Toronto rightly avoided competing on tax cuts in the #AmazonHQ2 bid. #topoli https://t.co/aCbqwNu5Sq,1058770740915273728,35306615,Toronto,,False
276,2018-11-03,195595,2,RT @BrettEHouse: #Toronto rightly avoided competing on tax cuts in the #AmazonHQ2 bid. #topoli https://t.co/aCbqwNu5Sq,1058771134236155904,17179368,Toronto,,True
274,2018-11-03,451,1,Pittsburgh never had a chance #AmazonHQ2,1058762197097218054,850383923511209986,Pittsburgh,,False
244,2018-11-02,173,0,@TexasCentral The Dallas Bullet Train and Odyssey Ferris Wheel are two reasons that #AmazonHQ2 should move here!  B https://t.co/uUfU9G1rTP,1058374200388395009,884687161,Dallas,,False
240,2018-11-02,1437,0,Austin communities dont need @amazon coming in and raising housing prices by as much as 16 percent with #AmazonHQ2 https://t.co/H7lOtjEghP,1058497756543758337,972167316480974849,Austin,,False
241,2018-11-02,8044,1,"RT @bytimlogan: More than a year after making its pitch for #AmazonHQ2, Pittsburgh is still fighting in court to keep the details secret. (",1058382062888071168,135997883,Pittsburgh,,True
242,2018-11-02,8479,1,"More than a year after making its pitch for #AmazonHQ2, Pittsburgh is still fighting in court to keep the details s https://t.co/ArEkkzndBd",1058381718401572864,45831662,Pittsburgh,,False
243,2018-11-02,173,0,@TexasCentral The new #bullettrain should be called The Amazon.  It would be as epic as the Amazon River and https://t.co/j81QTwT6gG,1058420825819353090,884687161,,,False
239,2018-11-02,414,0,"@leung @JeffBezos @JeremyCFox Atlanta and you know it, Shirl. So can we stop the desperate for content speculating? https://t.co/Z8SMynmLR8",1058336308039426053,798798284953223168,Atlanta,,False
245,2018-11-02,4,0,#AmazonHQ2 brings with it the promise of an urban mecca. Besides its economic and logistic implications for #Newark https://t.co/aRqi8bFVgl,1058343673258262529,1027943003317395459,Newark,,False
248,2018-11-02,14,0,"@CNN @JeffBezos Toronto....Your heart is saying Toronto.  Top-notch tech talent, amazing diversity, stable governme https://t.co/4nnc4MXRbU",1058293986413199360,736978915898490881,Toronto,,False
249,2018-11-02,847,1,RT @EsriSLGov: New video from #MapsWeLove on @DatastoryGIS work to promote Washington DC Area as the #AmazonHQ2 https://t.co/ddQRjpGaNi htt,1058194289010728962,80978233,dc,,True
246,2018-11-02,1171,0,"#AmazonHQ2 @nvar #realestate @FairfaxEDA ""[Speculators] are buying up shares of a real-estate firm that owns much o https://t.co/RBmMDuzBV9",1058326086826844160,15782832,,,False
247,2018-11-02,2182,0,With KDKA-TVs @JonDelano in Pittsburgh today talking #AmazonHQ2 and the growing role of social impact in corporate https://t.co/6LNWgd31pn,1058407652621991942,89021226,Pittsburgh,,False
238,2018-11-01,5,1,"RT @EluvialInc: Did you know that Washington, DC made the list of 20 finalists being considered as the home to #AmazonHQ2? If selected, the",1057840677499871232,1052334484547358720,dc,,True
237,2018-11-01,2332,0,New video from #MapsWeLove on @DatastoryGIS work to promote Washington DC Area as the #AmazonHQ2 https://t.co/WutDPNe88W,1058094978285547520,138898818,dc,,False
236,2018-10-31,15,0,"Did you know that Washington, DC made the list of 20 finalists being considered as the home to #AmazonHQ2? If selec https://t.co/X8ea7wxuIS",1057728741059715072,791497452385804288,dc,,False
235,2018-10-31,6004,1,"On #AmazonHQ2 and chances for #CrystalCity, Northam says ""anxiously awaiting decision"", have support from both side https://t.co/UYMIOcnErb",1057642586452692992,44951698,,,False
234,2018-10-31,76,1,"RT @amaxsmith: On #AmazonHQ2 and chances for #CrystalCity, Northam says ""anxiously awaiting decision"", have support from both sides of aisl",1057642648809496576,827229336558247940,,,True
233,2018-10-31,2193,0,Investors Are Readying for a Housing Price Spike in the #AmazonHQ2 City https://t.co/uPcUMajBXO @yesnewark #Newark,1057668492411965440,47376165,Newark,,False
232,2018-10-31,112,0,"Check out this survey for #AmazonHQ2, and lets see if you're correct 
https://t.co/b3X8FyqwQo",1057640109581983750,419252350,,,False
231,2018-10-31,450,0,#timelapse #photography by #canon sx 510 Hs cosmetics metro #Atlanta suburb were #LLC are hostel towards #citizens https://t.co/j5lzNLcuIY,1057690654648733696,130357113,Atlanta,,False
227,2018-10-30,792,2,"RT @ULIWashington: Northern Virginia is considered a front-runner to host #AmazonHQ2. Already, investors are betting on it. https://t.co/Pz",1057247468411383809,575476085,Virginia,,True
222,2018-10-30,4342,2,RT @Richard_Florida: I still think DC is at the top of the list. But what if #amazonhq2 surprises us with someplace like Chicago - bigger m,1057299942925103106,15817191,Chicago,dc,True
223,2018-10-30,174,2,RT @Richard_Florida: I still think DC is at the top of the list. But what if #amazonhq2 surprises us with someplace like Chicago - bigger m,1057283482479722496,358342914,Chicago,dc,True
225,2018-10-30,1115,0,"The race for #AmazonHQ2 is heating up, and @DallasBizNews wants to know where you would place your bet. Fill out th https://t.co/9tkpb69I9V",1057369989525708801,1931840592,Dallas,,False
224,2018-10-30,195496,2,I still think DC is at the top of the list. But what if #amazonhq2 surprises us with someplace like Chicago - bigge https://t.co/Zn1QfpyTfa,1057279485022736385,17179368,Chicago,dc,False
226,2018-10-30,551,0,"There is simply no question that No. Virginia is the best location for #AmazonHq2. Talent, education, transportatio https://t.co/YsGL2cCrNy",1057276449391026176,31997156,Virginia,,False
228,2018-10-30,1972,2,"Northern Virginia is considered a front-runner to host #AmazonHQ2. Already, investors are betting on it. https://t.co/PzYTEdE7xY",1057223084757803009,462107502,Virginia,,False
229,2018-10-30,134,0,This IBM/ RH deal may also mean more tech/ cloud companies moving to the Raleigh/ Triangle area looking to pick up https://t.co/SuUfiEmbtT,1057076579292114944,35459680,Raleigh,,False
230,2018-10-30,731,0,I think the Washington DC area is going to get it. #AmazonHQ2  https://t.co/Bsgd4iDhNy,1057216976114933760,1004531856,dc,,False
221,2018-10-29,3260,0,"Florida says Torontos #AmazonHQ2 bid was a good one, while Detroits and Windsors was a great one. https://t.co/CidHrbrQLs",1056998094309597184,1096418034,Toronto,,False
220,2018-10-29,3821,0,"Sam Zell: Bringing #AmazonHQ2 to Chicago comes with ""pre-existing conditions"" ... namely, pension liabilities, depr https://t.co/yQaxqErzVS",1056964686866984961,13811842,Chicago,,False
218,2018-10-28,130,2,"RT @2Gateway: The same assets that landed #Newark on the finalist list are still in place, holding the city's spot as a final contender for",1056599519985631232,479681824,Newark,,True
217,2018-10-28,451,0,Metro #Atlanta cosmetic suburb off I-75 Real estate gutter scenery #photography by #canon sx 510 Hs #amazonhq2 avoi https://t.co/dVJCwzrR6m,1056657175727276033,130357113,Atlanta,,False
219,2018-10-28,11117,0,How would #AmazonHQ2 affect the D.C. region's housing market? https://t.co/DByqMYjjdb https://t.co/bBJeq52ogO,1056591424962027521,235229195,D.C.,,False
